Date,caf_total_portions_prepared,caf_total_portions_sold,caf_total_waste_portions,caf_avg_waste_pct,caf_total_revenue_ugx,caf_total_ingredient_cost_ugx,caf_total_waste_cost_ugx,caf_total_gross_profit_ugx,caf_posho_flour_kg,caf_beans_kg,caf_cooking_oil_l,caf_matooke_kg,caf_groundnuts_kg,caf_rice_kg,caf_chicken_kg,caf_offal_kg,caf_onions_kg,caf_irish_potatoes_kg,caf_eggs_units,caf_wheat_flour_kg,caf_cabbage_kg,caf_tomatoes_kg,caf_meals_offered,kiosk_total_transactions,kiosk_total_revenue_ugx,kiosk_avg_transaction_ugx,kiosk_items_sold,kiosk_cash_pct,kiosk_momo_pct,kiosk_airtel_pct,kiosk_discounted_txns,kiosk_peak_hour,kiosk_near_lecture_sales,kiosk_sold_biscuits_packet,kiosk_sold_chapati,kiosk_sold_groundnuts_packet,kiosk_sold_juice_splash,kiosk_sold_mandazi_2_pcs,kiosk_sold_rolex,kiosk_sold_samosa_2_pcs,kiosk_sold_soda,kiosk_sold_water_bottle,kiosk_rev_africa_hall_kiosk,kiosk_rev_education_block_kiosk,kiosk_rev_engineering_block_kiosk,kiosk_rev_freedom_square_kiosk,kiosk_rev_main_gate_kiosk,kiosk_rev_mitchell_hall_kiosk,kiosk_rev_senate_building_kiosk,Day_of_Week,Academic_Period,Is_Weekend,caf_rolex_portions,kiosk_rolex_units,total_campus_revenue_ugx,campus_gross_margin_pct,total_portions_served,revenue_per_portion_ugx,waste_cost_pct_of_revenue,ingredient_cost_ratio,kiosk_revenue_share_pct,demand_fulfilment_rate_pct,procurement_efficiency,total_rolex_demand,rolex_egg_demand_units,rolex_wheat_flour_demand_kg,demand_vs_avg_pct
2024-10-03,1971,1773,198,10.266666666666667,6487000.0,3408410.0,388850.0,3078590.0,100.5,60.3,47.7,205.5,32.4,55.8,50.2,32.5,10.9,82.2,866,61.7,25.7,20.6,6,604,735500.0,1217.7152317880796,604,57.5,28.8,13.7,57,9,82,29,80,73,39,90,117,110,40,26,77750.0,117250.0,103000.0,107000.0,112750.0,118250.0,99500.0,Thursday,Sem2_Teaching,False,472,117.0,7222500.0,42.62,2377,3038.0,5.38,52.54,10.18,89.95,89.95,589.0,589,29.45,43.8
2024-10-04,1465,1347,118,8.333333333333334,4989500.0,2555670.0,206510.0,2433830.0,81.2,48.8,36.2,161.5,27.0,41.0,36.9,22.9,7.7,58.4,595,41.4,17.2,13.8,6,629,781000.0,1241.6534181240063,629,62.6,26.4,11.0,64,9,79,26,70,50,51,116,117,106,57,36,108250.0,120750.0,116500.0,111000.0,113750.0,110000.0,100750.0,Friday,Sem2_Teaching,False,336,117.0,5770500.0,42.18,1976,2920.0,3.58,51.22,13.53,91.95,91.95,453.0,453,22.65,19.5
2024-10-05,529,456,73,13.716666666666669,1710500.0,924790.0,120080.0,785710.0,29.5,17.7,13.5,56.0,9.2,15.0,13.5,8.2,2.8,23.1,222,14.8,6.2,4.9,6,143,187000.0,1307.6923076923076,143,58.7,26.6,14.7,15,12,0,7,20,15,8,18,36,26,9,4,30750.0,23500.0,34000.0,28250.0,19000.0,27000.0,24500.0,Saturday,Sem2_Teaching,True,96,36.0,1897500.0,41.41,599,3168.0,6.33,54.07,9.86,86.2,86.2,132.0,132,6.6,-63.8
2024-10-06,512,451,61,10.9,1678000.0,890840.0,104500.0,787160.0,29.2,17.6,12.7,57.0,9.1,13.6,12.2,8.8,3.0,22.0,208,13.7,5.7,4.6,6,143,178500.0,1248.2517482517483,143,60.1,29.4,10.5,13,14,0,9,11,14,12,23,23,18,18,15,25000.0,38500.0,23000.0,23750.0,21250.0,22750.0,24250.0,Sunday,Sem2_Teaching,True,100,23.0,1856500.0,42.4,594,3125.0,5.63,53.09,9.61,88.09,88.09,123.0,123,6.15,-64.1
2024-10-07,1663,1535,128,8.516666666666667,5600500.0,2880400.0,260310.0,2720100.0,95.8,57.4,40.8,171.2,27.5,46.6,41.9,26.2,8.8,68.2,694,48.2,20.1,16.1,6,601,761000.0,1266.2229617304492,601,58.7,29.6,11.6,45,10,88,27,74,60,44,89,125,110,42,30,97000.0,99750.0,111750.0,85750.0,131000.0,129250.0,106500.0,Monday,Sem2_Teaching,False,383,125.0,6361500.0,42.76,2136,2978.0,4.09,51.43,11.96,92.3,92.3,508.0,508,25.4,29.2
2024-10-08,1738,1514,224,13.533333333333333,5615500.0,2998850.0,357390.0,2616650.0,95.0,57.0,42.8,183.0,27.9,46.8,42.1,30.6,10.2,75.9,750,50.9,21.2,17.0,6,582,718250.0,1234.106529209622,582,59.6,28.4,12.0,53,12,73,33,82,58,36,96,118,98,37,24,85000.0,87750.0,98000.0,138250.0,91250.0,105000.0,113000.0,Tuesday,Sem2_Teaching,False,355,118.0,6333750.0,41.31,2096,3022.0,5.64,53.4,11.34,87.11,87.11,473.0,473,23.65,26.8
2024-10-09,1703,1464,239,13.316666666666668,5424500.0,2955950.0,410910.0,2468550.0,88.2,52.9,41.8,180.60000000000002,30.1,48.2,43.4,25.8,8.6,70.3,737,52.2,21.8,17.4,6,599,727500.0,1214.524207011686,599,61.1,26.4,12.5,61,8,78,31,79,72,55,94,108,96,46,18,86000.0,111750.0,97000.0,110000.0,97750.0,116000.0,109000.0,Wednesday,Sem2_Teaching,False,368,108.0,6152000.0,40.13,2063,2982.0,6.68,54.49,11.83,85.97,85.97,476.0,476,23.8,24.8
2024-10-10,1690,1452,238,14.1,5464000.0,2970410.0,390860.0,2493590.0,83.5,50.1,43.4,189.9,32.0,47.6,42.8,26.6,8.8,77.0,731,48.1,20.1,16.0,6,625,777250.0,1243.6,625,61.1,26.2,12.6,72,9,87,33,74,54,41,102,126,108,49,38,102500.0,116000.0,129750.0,114500.0,89500.0,116500.0,108500.0,Thursday,Sem2_Teaching,False,334,126.0,6241250.0,39.95,2077,3005.0,6.26,54.36,12.45,85.92,85.92,460.0,460,23.0,25.6
2024-10-11,1404,1275,129,9.083333333333334,4731000.0,2409330.0,195280.0,2321670.0,77.0,46.2,35.2,143.0,22.8,36.6,32.9,22.2,7.4,65.1,630,42.1,17.6,14.0,6,591,745500.0,1261.4213197969543,591,59.1,26.7,14.2,53,12,84,24,73,57,38,90,120,102,49,38,77000.0,117250.0,110750.0,104500.0,104500.0,115500.0,116000.0,Friday,Sem2_Teaching,False,298,120.0,5476500.0,42.39,1866,2935.0,3.57,50.93,13.61,90.81,90.81,418.0,418,20.9,12.9
2024-10-12,493,433,60,12.6,1583500.0,855900.0,116220.0,727600.0,26.8,16.1,12.3,53.5,8.3,13.2,11.9,8.7,2.9,22.4,211,13.8,5.8,4.6,6,142,182750.0,1286.9718309859154,142,62.0,28.9,9.2,14,9,0,7,16,13,10,24,33,26,10,3,20500.0,34000.0,30750.0,25000.0,21000.0,24250.0,27250.0,Saturday,Sem2_Teaching,True,111,33.0,1766250.0,41.19,575,3072.0,6.58,54.05,10.35,87.83,87.83,144.0,144,7.2,-65.2
2024-10-13,506,442,64,12.0,1628000.0,875690.0,114350.0,752310.0,26.2,15.8,12.3,53.400000000000006,8.9,14.2,12.8,7.6,2.6,20.6,219,15.7,6.6,5.2,6,142,177750.0,1251.7605633802816,142,55.6,34.5,9.9,17,9,0,5,17,9,9,20,27,35,12,8,33000.0,23000.0,22250.0,30500.0,24250.0,24000.0,20750.0,Sunday,Sem2_Teaching,True,118,27.0,1805750.0,41.66,584,3092.0,6.33,53.79,9.84,87.35,87.35,145.0,145,7.25,-64.7
2024-10-14,1692,1512,180,9.95,5645000.0,2986010.0,340580.0,2658990.0,88.2,52.9,43.6,180.8,29.9,50.2,45.2,26.2,8.8,76.6,723,47.4,19.8,15.8,6,547,659750.0,1206.1243144424132,547,54.3,30.3,15.4,58,12,81,33,64,67,31,89,103,92,42,26,90250.0,100500.0,88500.0,83000.0,94250.0,95000.0,108250.0,Monday,Sem2_Teaching,False,354,103.0,6304750.0,42.17,2059,3062.0,5.4,52.9,10.46,89.36,89.36,457.0,457,22.85,24.6
2024-10-15,1689,1502,187,10.816666666666668,5515000.0,2938860.0,365720.0,2576140.0,95.5,57.3,42.0,180.7,28.8,46.8,42.1,28.1,9.3,71.8,701,47.2,19.7,15.7,6,576,726250.0,1260.8506944444443,576,60.6,28.0,11.5,63,9,87,23,73,58,43,80,113,99,53,34,104750.0,105500.0,96500.0,99500.0,133500.0,80500.0,106000.0,Tuesday,Sem2_Teaching,False,359,113.0,6241250.0,41.28,2078,3003.0,5.86,53.29,11.64,88.93,88.93,472.0,472,23.6,25.7
2024-10-16,1720,1437,283,15.0,5306000.0,2907230.0,420120.0,2398770.0,100.5,60.3,40.3,177.4,26.5,42.4,38.2,30.6,10.2,69.6,736,52.6,21.9,17.5,6,596,730000.0,1224.8322147651006,596,57.9,31.9,10.2,60,14,96,30,66,64,45,85,108,120,48,30,105250.0,103500.0,93250.0,119500.0,129500.0,88750.0,90250.0,Wednesday,Sem2_Teaching,False,342,108.0,6036000.0,39.74,2033,2969.0,6.96,54.79,12.09,83.55,83.55,450.0,450,22.5,23.0
2024-10-17,1711,1446,265,15.266666666666666,5340000.0,2992160.0,487260.0,2347840.0,93.5,56.1,43.8,182.7,30.2,48.0,43.2,26.6,8.8,77.0,728,47.8,19.9,15.9,6,625,796500.0,1274.4,625,59.7,26.9,13.4,60,9,93,31,81,52,44,84,133,127,43,30,131500.0,89250.0,95500.0,104250.0,117750.0,124750.0,133500.0,Thursday,Sem2_Teaching,False,327,133.0,6136500.0,38.26,2071,2963.0,7.94,56.03,12.98,84.51,84.51,460.0,460,23.0,25.3
2024-10-18,1469,1301,168,12.049999999999999,4815000.0,2539440.0,296010.0,2275560.0,74.5,44.7,36.5,149.3,22.8,41.0,36.9,24.9,8.3,67.9,669,45.4,18.9,15.1,6,561,717750.0,1279.4117647058824,561,58.3,29.1,12.7,52,9,96,30,75,51,40,80,117,94,46,28,125000.0,73000.0,127250.0,106750.0,95750.0,106750.0,83250.0,Friday,Sem2_Teaching,False,357,117.0,5532750.0,41.13,1862,2971.0,5.35,52.74,12.97,88.56,88.56,474.0,474,23.7,12.6
2024-10-19,518,460,58,11.316666666666668,1704500.0,893220.0,94780.0,811280.0,29.8,17.8,12.7,52.4,8.2,14.4,13.0,8.4,2.8,21.3,220,15.4,6.4,5.1,6,141,168250.0,1193.2624113475176,141,56.0,25.5,18.4,22,12,0,5,19,13,10,22,28,31,7,6,24000.0,22500.0,23000.0,29500.0,21750.0,25250.0,22250.0,Saturday,Sem2_Teaching,True,113,28.0,1872750.0,43.32,601,3116.0,5.06,52.4,8.98,88.8,88.8,141.0,141,7.05,-63.6
2024-10-20,520,454,66,13.183333333333332,1689000.0,910740.0,117810.0,778260.0,26.2,15.8,13.1,58.3,9.5,14.6,13.1,8.7,2.9,22.8,222,14.9,6.2,5.0,6,152,198750.0,1307.5657894736842,152,54.6,27.0,18.4,7,9,0,9,24,14,7,16,27,25,21,9,38000.0,25500.0,30000.0,26000.0,26000.0,27250.0,26000.0,Sunday,Sem2_Teaching,True,112,27.0,1887750.0,41.23,606,3115.0,6.24,53.92,10.53,87.31,87.31,139.0,139,6.95,-63.3
2024-10-21,1767,1446,321,17.3,5282000.0,3014370.0,547820.0,2267630.0,99.8,59.8,41.8,188.5,31.3,45.6,41.0,27.1,9.1,66.8,741,54.6,22.8,18.2,6,530,645750.0,1218.3962264150944,530,55.5,31.5,13.0,63,9,67,24,63,58,34,83,98,107,47,16,93500.0,92500.0,77500.0,81750.0,87750.0,108250.0,104500.0,Monday,Sem2_Teaching,False,364,98.0,5927750.0,38.25,1976,3000.0,9.24,57.07,10.89,81.83,81.83,462.0,462,23.1,19.5
2024-10-22,1738,1512,226,13.600000000000001,5485000.0,2957500.0,418960.0,2527500.0,96.5,57.9,42.7,181.4,30.3,43.0,38.7,25.8,8.6,75.6,770,53.5,22.3,17.8,6,620,799250.0,1289.1129032258063,620,59.7,29.0,11.3,61,9,93,21,73,62,39,90,137,112,53,33,117250.0,128500.0,110500.0,114250.0,110750.0,129750.0,88250.0,Tuesday,Sem2_Teaching,False,408,137.0,6284250.0,40.22,2132,2948.0,6.67,53.92,12.72,87.0,87.0,545.0,545,27.25,29.0
2024-10-23,1660,1472,188,11.766666666666666,5459500.0,2894360.0,348050.0,2565140.0,84.5,50.7,42.3,176.8,28.2,46.2,41.6,27.4,9.2,78.0,737,48.4,20.2,16.1,6,572,735250.0,1285.402097902098,572,57.5,29.9,12.6,46,9,81,33,76,62,40,83,124,83,47,24,99250.0,90750.0,92000.0,105000.0,114250.0,127750.0,106250.0,Wednesday,Sem2_Teaching,False,387,124.0,6194750.0,41.41,2044,3031.0,5.62,53.02,11.87,88.67,88.67,511.0,511,25.55,23.6
2024-10-24,1715,1536,179,10.683333333333332,5742000.0,3003920.0,301440.0,2738080.0,100.0,60.0,43.5,174.5,28.5,50.2,45.2,25.9,8.7,74.2,712,47.3,19.7,15.8,6,560,705500.0,1259.8214285714287,560,58.0,31.2,10.7,56,9,70,29,71,52,45,86,109,96,49,23,84750.0,105250.0,105750.0,112250.0,94250.0,111000.0,92250.0,Thursday,Sem2_Teaching,False,374,109.0,6447500.0,42.47,2096,3076.0,4.68,52.31,10.94,89.56,89.56,483.0,483,24.15,26.8
2024-10-25,1436,1287,149,9.866666666666665,4793500.0,2493050.0,235600.0,2300450.0,80.8,48.4,35.6,158.9,26.7,38.6,34.7,22.3,7.5,58.4,587,40.4,16.9,13.5,6,585,732250.0,1251.7094017094016,585,60.5,26.5,13.0,59,12,90,36,67,59,35,96,124,99,43,26,118000.0,106500.0,103250.0,95750.0,83750.0,93500.0,131500.0,Friday,Sem2_Teaching,False,270,124.0,5525750.0,41.63,1872,2952.0,4.26,52.01,13.25,89.62,89.62,394.0,394,19.7,13.2
2024-10-26,491,415,76,15.450000000000001,1549500.0,857750.0,130880.0,691750.0,25.5,15.3,12.2,54.599999999999994,9.2,13.8,12.4,7.6,2.6,20.3,206,14.3,6.0,4.8,6,136,164250.0,1207.7205882352941,136,61.0,30.1,8.8,14,9,0,7,17,13,6,24,24,28,13,4,25750.0,20500.0,27500.0,22000.0,21500.0,20750.0,26250.0,Saturday,Sem2_Teaching,True,101,24.0,1713750.0,40.36,551,3110.0,7.64,55.36,9.58,84.52,84.52,125.0,125,6.25,-66.7
2024-10-27,496,429,67,13.666666666666666,1570000.0,852360.0,122380.0,717640.0,25.2,15.1,11.9,54.400000000000006,8.8,13.0,11.7,8.2,2.8,20.6,216,15.4,6.4,5.1,6,147,188000.0,1278.9115646258504,147,61.9,25.9,12.2,13,7,0,8,21,8,12,24,30,25,10,9,26500.0,28000.0,29250.0,26000.0,26000.0,26750.0,25500.0,Sunday,Sem2_Teaching,True,114,30.0,1758000.0,40.82,576,3052.0,6.96,54.29,10.69,86.49,86.49,144.0,144,7.2,-65.2
2024-10-28,1733,1482,251,14.083333333333334,5519500.0,3015020.0,429390.0,2504480.0,90.2,54.1,43.7,184.5,29.6,48.0,43.2,28.3,9.5,78.8,760,50.6,21.1,16.9,6,549,682750.0,1243.624772313297,549,58.3,29.5,12.2,50,9,72,31,65,55,41,79,107,105,40,26,77250.0,91250.0,89000.0,103500.0,99750.0,104000.0,118000.0,Monday,Sem2_Teaching,False,338,107.0,6202250.0,40.38,2031,3054.0,6.92,54.62,11.01,85.52,85.52,445.0,445,22.25,22.9
2024-10-29,1692,1398,294,15.9,5197000.0,2936750.0,496100.0,2260250.0,93.8,56.2,41.4,178.0,28.4,47.8,43.0,27.6,9.2,68.9,709,49.6,20.7,16.5,6,619,794500.0,1283.5218093699516,619,61.1,26.3,12.6,50,12,102,26,81,51,37,99,133,118,51,23,131500.0,85500.0,130000.0,121250.0,112000.0,116000.0,98250.0,Tuesday,Sem2_Teaching,False,323,133.0,5991500.0,37.72,2017,2971.0,8.28,56.51,13.26,82.62,82.62,456.0,456,22.8,22.0
2024-10-30,1763,1540,223,13.266666666666666,5677000.0,3028180.0,377550.0,2648820.0,97.2,58.3,43.5,179.4,29.2,47.2,42.5,26.8,9.0,76.6,776,53.8,22.4,17.9,6,576,743500.0,1290.798611111111,576,61.1,25.7,13.2,59,9,91,24,66,56,41,94,133,100,44,18,92500.0,87750.0,112250.0,90000.0,128750.0,136750.0,95500.0,Wednesday,Sem2_Teaching,False,423,133.0,6420500.0,41.26,2116,3034.0,5.88,53.34,11.58,87.35,87.35,556.0,556,27.8,28.0
2024-10-31,1724,1538,186,11.416666666666666,5589500.0,2971580.0,360890.0,2617920.0,98.0,58.8,42.0,184.3,28.4,45.6,41.0,30.3,10.1,72.8,722,49.2,20.5,16.4,6,577,730250.0,1265.5979202772965,577,59.6,28.8,11.6,51,9,81,32,61,61,36,87,116,96,55,33,116500.0,87750.0,87750.0,110000.0,102250.0,107750.0,118250.0,Thursday,Sem2_Teaching,False,385,116.0,6319750.0,41.42,2115,2988.0,5.71,53.16,11.56,89.21,89.21,501.0,501,25.05,27.9
2024-11-01,1683,1466,217,13.616666666666667,5375500.0,2891950.0,377520.0,2483550.0,97.0,58.2,41.4,175.5,26.2,44.0,39.6,30.3,10.1,73.8,716,48.0,20.0,16.0,6,586,712000.0,1215.0170648464164,586,60.9,27.8,11.3,69,9,79,31,72,52,44,93,106,119,44,25,91500.0,100250.0,116500.0,109250.0,112750.0,91250.0,90500.0,Friday,Sem2_Teaching,False,376,106.0,6087500.0,40.8,2052,2967.0,6.2,53.8,11.7,87.11,87.11,482.0,482,24.1,24.1
2024-11-02,586,519,67,12.816666666666668,1880000.0,1001840.0,127800.0,878160.0,31.2,18.8,14.2,62.8,10.2,15.0,13.5,9.4,3.2,24.5,256,18.1,7.6,6.0,6,137,154000.0,1124.087591240876,137,62.8,24.8,12.4,19,9,0,4,8,16,12,31,19,28,13,6,18250.0,19500.0,20000.0,31250.0,20000.0,20500.0,24500.0,Saturday,Sem2_Teaching,True,137,19.0,2034000.0,43.17,656,3101.0,6.28,53.29,7.57,88.57,88.57,156.0,156,7.8,-60.3
2024-11-03,357,301,56,15.75,1092500.0,611000.0,102150.0,481500.0,19.5,11.7,8.6,37.1,5.7,9.4,8.5,6.1,2.1,15.0,155,10.9,4.5,3.6,6,179,225750.0,1261.173184357542,179,55.3,31.3,13.4,17,10,0,12,18,22,9,28,37,35,10,8,40600.0,25350.0,26950.0,22900.0,27400.0,49100.0,33450.0,Sunday,Sem2_Exams,True,81,37.0,1318250.0,36.53,480,2746.0,7.75,55.93,17.12,84.31,84.31,118.0,118,5.9,-66.0
2024-11-04,1202,1088,114,10.166666666666666,3934500.0,2039720.0,203500.0,1894780.0,66.5,39.9,28.3,131.4,21.3,29.4,26.5,19.8,6.6,46.9,511,37.2,15.5,12.4,6,763,992950.0,1301.3761467889908,763,58.1,27.5,14.4,80,12,111,35,77,70,53,124,162,148,50,44,168100.0,137950.0,118900.0,128900.0,144900.0,195950.0,98250.0,Monday,Sem2_Exams,False,288,162.0,4927450.0,38.45,1851,2662.0,4.13,51.84,20.15,90.52,90.52,450.0,450,22.5,31.3
2024-11-05,1197,1054,143,12.049999999999999,3943500.0,2092210.0,235020.0,1851290.0,68.0,40.8,29.7,128.5,20.5,34.0,30.6,19.9,6.7,50.0,488,32.9,13.7,11.0,6,755,981850.0,1300.4635761589404,755,60.9,27.4,11.7,73,16,118,38,93,77,43,104,138,148,78,36,181100.0,125400.0,123100.0,115400.0,111250.0,220300.0,105300.0,Tuesday,Sem2_Exams,False,224,138.0,4925350.0,37.59,1809,2723.0,4.77,53.05,19.93,88.05,88.05,362.0,362,18.1,28.3
2024-11-06,1179,1016,163,14.616666666666667,3761000.0,2046590.0,287230.0,1714410.0,60.5,36.3,29.2,118.3,19.0,34.2,30.8,18.1,6.1,52.1,530,36.7,15.3,12.2,6,799,1049750.0,1313.8297872340424,799,59.3,26.7,14.0,81,12,139,41,88,91,52,108,162,148,66,43,178400.0,118000.0,137650.0,128500.0,155850.0,181350.0,150000.0,Wednesday,Sem2_Exams,False,279,162.0,4810750.0,35.64,1815,2651.0,5.97,54.42,21.82,86.17,86.17,441.0,441,22.05,28.7
2024-11-07,1178,1022,156,13.016666666666666,3824500.0,2067300.0,266220.0,1757200.0,66.5,39.9,29.3,127.39999999999999,20.9,34.4,31.0,18.8,6.2,47.2,473,32.5,13.6,10.8,6,779,1000050.0,1283.7612323491655,779,61.0,26.7,12.3,92,12,121,40,100,80,47,117,147,149,71,28,170950.0,137100.0,98900.0,132600.0,138250.0,198300.0,123950.0,Thursday,Sem2_Exams,False,243,147.0,4824550.0,36.42,1801,2679.0,5.52,54.05,20.73,86.76,86.76,390.0,390,19.5,27.7
2024-11-08,968,849,119,12.216666666666667,3171000.0,1709240.0,215560.0,1461760.0,51.0,30.6,24.7,108.1,18.2,28.2,25.4,15.1,5.1,41.6,399,26.5,11.1,8.8,6,791,1015250.0,1283.5018963337548,791,61.9,24.9,13.1,79,12,114,41,106,82,47,112,151,149,60,43,197350.0,117050.0,123600.0,94950.0,141900.0,222500.0,117900.0,Friday,Sem2_Exams,False,183,151.0,4186250.0,34.92,1640,2553.0,5.15,53.9,24.25,87.71,87.71,334.0,334,16.7,16.3
2024-11-09,344,317,27,8.75,1147000.0,585150.0,52980.0,561850.0,17.0,10.2,8.5,35.7,5.7,8.6,7.7,5.5,1.9,16.1,162,11.2,4.7,3.7,6,188,254600.0,1354.2553191489362,188,54.8,29.3,16.0,11,9,0,9,17,24,10,27,46,36,12,7,32400.0,38850.0,34550.0,32700.0,27600.0,48200.0,40300.0,Saturday,Sem2_Exams,True,91,46.0,1401600.0,40.09,505,2775.0,3.78,51.02,18.16,92.15,92.15,137.0,137,6.85,-64.2
2024-11-10,359,327,32,10.533333333333333,1169500.0,606910.0,67780.0,562590.0,20.0,12.0,8.6,37.5,5.7,8.6,7.7,6.3,2.1,15.7,160,11.0,4.6,3.7,6,193,260050.0,1347.4093264248704,193,57.0,31.6,11.4,17,9,0,7,31,24,12,20,47,33,10,9,40650.0,36300.0,37500.0,35750.0,39800.0,35200.0,34850.0,Sunday,Sem2_Exams,True,90,47.0,1429550.0,39.35,520,2749.0,4.74,51.89,18.19,91.09,91.09,137.0,137,6.85,-63.1
2024-11-11,1125,925,200,16.5,3439000.0,1936900.0,326220.0,1502100.0,59.5,35.7,27.4,126.80000000000001,19.8,28.6,25.7,20.4,6.8,48.3,479,32.6,13.6,10.9,6,740,954350.0,1289.662162162162,740,60.7,24.3,15.0,75,12,99,39,85,63,52,118,141,143,57,42,166800.0,145150.0,127800.0,102750.0,120550.0,163650.0,127650.0,Monday,Sem2_Exams,False,212,141.0,4393350.0,34.19,1665,2639.0,7.43,56.32,21.72,82.22,82.22,353.0,353,17.65,18.1
2024-11-12,1223,1099,124,10.633333333333333,4043500.0,2127990.0,239930.0,1915510.0,66.2,39.8,30.8,130.6,21.2,33.8,30.4,19.6,6.6,53.9,523,35.0,14.6,11.7,6,815,1069550.0,1312.3312883435583,815,61.2,27.4,11.4,71,12,120,40,105,87,61,105,162,155,62,38,226450.0,147850.0,113950.0,146100.0,142100.0,170150.0,122950.0,Tuesday,Sem2_Exams,False,285,162.0,5113050.0,37.46,1914,2671.0,4.69,52.63,20.92,89.86,89.86,447.0,447,22.35,35.8
2024-11-13,1172,1065,107,9.183333333333334,3895500.0,2021460.0,201090.0,1874040.0,66.0,39.6,28.7,132.6,20.9,29.8,26.8,21.0,7.0,48.6,479,32.5,13.6,10.8,6,794,1002000.0,1261.9647355163727,794,62.8,27.0,10.2,89,12,113,40,79,79,45,139,153,151,59,49,200150.0,124400.0,125500.0,144550.0,109350.0,179800.0,118250.0,Wednesday,Sem2_Exams,False,265,153.0,4897500.0,38.27,1859,2634.0,4.11,51.89,20.46,90.87,90.87,418.0,418,20.9,31.9
2024-11-14,1240,1072,168,13.4,3915000.0,2123900.0,296060.0,1791100.0,69.0,41.4,30.200000000000003,130.0,21.3,32.2,29.0,19.2,6.4,52.1,537,37.6,15.7,12.5,6,802,1076800.0,1342.643391521197,802,59.1,29.4,11.5,70,12,108,44,94,76,66,114,163,130,72,43,217850.0,124150.0,132500.0,135850.0,143450.0,171000.0,152000.0,Thursday,Sem2_Exams,False,254,163.0,4991800.0,35.88,1874,2664.0,5.93,54.25,21.57,86.45,86.45,417.0,417,20.85,32.9
2024-11-15,989,886,103,10.933333333333332,3224000.0,1702500.0,199810.0,1521500.0,53.5,32.1,23.799999999999997,110.7,17.8,25.6,23.0,16.9,5.7,39.9,413,29.0,12.1,9.7,6,807,1068400.0,1323.915737298637,807,58.6,28.3,13.1,86,9,127,30,83,79,70,128,177,159,55,26,207200.0,139800.0,157600.0,122050.0,145850.0,180500.0,115400.0,Friday,Sem2_Exams,False,221,177.0,4292400.0,35.45,1693,2535.0,4.65,52.81,24.89,89.59,89.59,398.0,398,19.9,20.1
2024-11-16,356,311,45,11.616666666666667,1159000.0,613810.0,70180.0,545190.0,20.0,12.0,8.9,35.900000000000006,5.4,9.6,8.6,6.1,2.1,16.4,156,10.3,4.3,3.4,6,210,274950.0,1309.2857142857142,210,60.5,26.2,13.3,33,12,0,6,24,10,10,37,43,49,20,11,52200.0,39850.0,29950.0,35400.0,28450.0,55450.0,33650.0,Saturday,Sem2_Exams,True,73,43.0,1433950.0,38.02,521,2752.0,4.89,52.96,19.17,87.36,87.36,116.0,116,5.8,-63.0
2024-11-17,330,292,38,12.366666666666667,1087500.0,577820.0,65680.0,509680.0,17.5,10.5,8.1,35.7,5.7,9.6,8.6,5.5,1.9,13.6,137,9.5,4.0,3.2,6,192,239250.0,1246.09375,192,63.0,22.9,14.1,21,9,0,9,24,21,12,38,37,28,15,8,32100.0,31500.0,37250.0,30950.0,28200.0,43950.0,35300.0,Sunday,Sem2_Exams,True,71,37.0,1326750.0,38.42,484,2741.0,4.95,53.13,18.03,88.48,88.48,108.0,108,5.4,-65.7
2024-11-18,1222,1079,143,10.4,4015000.0,2101960.0,213330.0,1913040.0,67.8,40.6,29.4,125.5,20.8,33.8,30.4,18.1,6.1,47.9,522,37.9,15.8,12.6,6,728,963150.0,1323.0082417582419,728,59.1,31.6,9.3,78,9,95,37,99,59,52,100,142,145,64,30,198750.0,107300.0,111700.0,131500.0,117850.0,153800.0,142250.0,Monday,Sem2_Exams,False,248,142.0,4978150.0,38.43,1807,2755.0,4.29,52.35,19.35,88.3,88.3,390.0,390,19.5,28.2
2024-11-19,1251,1116,135,12.216666666666667,4061500.0,2164230.0,280090.0,1897270.0,68.0,40.8,31.4,131.8,22.0,33.8,30.4,18.8,6.2,54.9,544,37.0,15.4,12.3,6,739,979100.0,1324.8985115020298,739,61.7,28.0,10.3,53,16,108,46,69,77,61,105,151,141,54,35,195200.0,136400.0,121350.0,120300.0,120100.0,163000.0,122750.0,Tuesday,Sem2_Exams,False,298,151.0,5040600.0,37.64,1855,2717.0,5.56,53.29,19.42,89.21,89.21,449.0,449,22.45,31.6
2024-11-20,1136,977,159,15.35,3536500.0,1930700.0,286640.0,1605800.0,57.8,34.6,26.799999999999997,116.6,18.4,29.8,26.8,18.4,6.2,46.9,516,37.8,15.8,12.6,6,791,1019750.0,1289.1908975979773,791,57.8,28.8,13.4,67,12,111,42,88,80,59,118,147,149,62,46,179300.0,150800.0,113600.0,124450.0,165050.0,156300.0,130250.0,Wednesday,Sem2_Exams,False,293,147.0,4556250.0,35.24,1768,2577.0,6.29,54.59,22.38,86.0,86.0,440.0,440,22.0,25.4
