Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2024-04-16,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,190,162,28,14.7,"4,500","729,000","359,100","52,920","369,900",0,0,15.2,0,0,0,0,0,0,66.5,285,0,0,0
2024-04-16,Tuesday,Sem1_Teaching,FALSE,Rolex,407,339,68,16.7,"2,500","847,500","386,650","64,600","460,850",0,0,0,0,0,0,0,0,0,0,407,48.8,20.4,16.3
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,358,308,50,14.0,"3,000","924,000","483,300","67,500","440,700",89.5,53.7,7.2,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,282,244,38,13.5,"4,000","976,000","564,000","76,000","412,000",0,0,8.5,112.8,28.2,0,0,0,0,0,0,0,0,0
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,210,203,7,3.3,"6,000","1,218,000","693,000","23,100","525,000",0,0,8.4,0,0,42,37.8,0,0,0,0,0,0,0
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),189,152,37,19.6,"3,500","532,000","317,520","62,160","214,480",0,0,0,66.1,0,0,0,28.3,9.5,0,0,0,0,0
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,214,187,27,12.6,"4,500","841,500","404,460","51,030","437,040",0,0,17.1,0,0,0,0,0,0,74.9,321,0,0,0
2024-04-17,Wednesday,Sem1_Teaching,FALSE,Rolex,431,405,26,6.0,"2,500","1,012,500","409,450","24,700","603,050",0,0,0,0,0,0,0,0,0,0,431,51.7,21.6,17.2
2024-04-18,Thursday,Sem1_Teaching,FALSE,Posho & Beans,344,269,75,21.8,"3,000","807,000","464,400","101,250","342,600",86,51.6,6.9,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,267,237,30,11.2,"4,000","948,000","534,000","60,000","414,000",0,0,8,106.8,26.7,0,0,0,0,0,0,0,0,0
2024-04-18,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,225,187,38,16.9,"6,000","1,122,000","742,500","125,400","379,500",0,0,9,0,0,45,40.5,0,0,0,0,0,0,0
2024-04-18,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),167,158,9,5.4,"3,500","553,000","280,560","15,120","272,440",0,0,0,58.4,0,0,0,25.1,8.3,0,0,0,0,0
2024-04-18,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,219,193,26,11.9,"4,500","868,500","413,910","49,140","454,590",0,0,17.5,0,0,0,0,0,0,76.6,328,0,0,0
2024-04-18,Thursday,Sem1_Teaching,FALSE,Rolex,373,311,62,16.6,"2,500","777,500","354,350","58,900","423,150",0,0,0,0,0,0,0,0,0,0,373,44.8,18.7,14.9
2024-04-19,Friday,Sem1_Teaching,FALSE,Posho & Beans,268,258,10,3.7,"3,000","774,000","361,800","13,500","412,200",67,40.2,5.4,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,219,196,23,10.5,"4,000","784,000","438,000","46,000","346,000",0,0,6.6,87.6,21.9,0,0,0,0,0,0,0,0,0
2024-04-19,Friday,Sem1_Teaching,FALSE,Rice & Chicken,178,158,20,11.2,"6,000","948,000","587,400","66,000","360,600",0,0,7.1,0,0,35.6,32,0,0,0,0,0,0,0
2024-04-19,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),157,148,9,5.7,"3,500","518,000","263,760","15,120","254,240",0,0,0,54.9,0,0,0,23.6,7.9,0,0,0,0,0
2024-04-19,Friday,Sem1_Teaching,FALSE,Chips & Eggs,160,125,35,21.9,"4,500","562,500","302,400","66,150","260,100",0,0,12.8,0,0,0,0,0,0,56,240,0,0,0
2024-04-19,Friday,Sem1_Teaching,FALSE,Rolex,315,302,13,4.1,"2,500","755,000","299,250","12,350","455,750",0,0,0,0,0,0,0,0,0,0,315,37.8,15.8,12.6
2024-04-20,Saturday,Sem1_Teaching,TRUE,Posho & Beans,112,100,12,10.7,"3,000","300,000","151,200","16,200","148,800",28,16.8,2.2,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,85,77,8,9.4,"4,000","308,000","170,000","16,000","138,000",0,0,2.5,34,8.5,0,0,0,0,0,0,0,0,0
2024-04-20,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,61,58,3,4.9,"6,000","348,000","201,300","9,900","146,700",0,0,2.4,0,0,12.2,11,0,0,0,0,0,0,0
2024-04-20,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),53,45,8,15.1,"3,500","157,500","89,040","13,440","68,460",0,0,0,18.5,0,0,0,7.9,2.7,0,0,0,0,0
2024-04-20,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,60,47,13,21.7,"4,500","211,500","113,400","24,570","98,100",0,0,4.8,0,0,0,0,0,0,21,90,0,0,0
2024-04-20,Saturday,Sem1_Teaching,TRUE,Rolex,111,102,9,8.1,"2,500","255,000","105,450","8,550","149,550",0,0,0,0,0,0,0,0,0,0,111,13.3,5.6,4.4
2024-04-21,Sunday,Sem1_Teaching,TRUE,Posho & Beans,96,86,10,10.4,"3,000","258,000","129,600","13,500","128,400",24,14.4,1.9,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,Sunday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,79,67,12,15.2,"4,000","268,000","158,000","24,000","110,000",0,0,2.4,31.6,7.9,0,0,0,0,0,0,0,0,0
2024-04-21,Sunday,Sem1_Teaching,TRUE,Rice & Chicken,63,53,10,15.9,"6,000","318,000","207,900","33,000","110,100",0,0,2.5,0,0,12.6,11.3,0,0,0,0,0,0,0
2024-04-21,Sunday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),56,47,9,16.1,"3,500","164,500","94,080","15,120","70,420",0,0,0,19.6,0,0,0,8.4,2.8,0,0,0,0,0
2024-04-21,Sunday,Sem1_Teaching,TRUE,Chips & Eggs,60,52,8,13.3,"4,500","234,000","113,400","15,120","120,600",0,0,4.8,0,0,0,0,0,0,21,90,0,0,0
2024-04-21,Sunday,Sem1_Teaching,TRUE,Rolex,123,118,5,4.1,"2,500","295,000","116,850","4,750","178,150",0,0,0,0,0,0,0,0,0,0,123,14.8,6.2,4.9
2024-04-22,Monday,Sem1_Teaching,FALSE,Posho & Beans,366,301,65,17.8,"3,000","903,000","494,100","87,750","408,900",91.5,54.9,7.3,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,Monday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,253,210,43,17.0,"4,000","840,000","506,000","86,000","334,000",0,0,7.6,101.2,25.3,0,0,0,0,0,0,0,0,0
2024-04-22,Monday,Sem1_Teaching,FALSE,Rice & Chicken,224,177,47,21.0,"6,000","1,062,000","739,200","155,100","322,800",0,0,9,0,0,44.8,40.3,0,0,0,0,0,0,0
2024-04-22,Monday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),179,160,19,10.6,"3,500","560,000","300,720","31,920","259,280",0,0,0,62.6,0,0,0,26.8,9,0,0,0,0,0
2024-04-22,Monday,Sem1_Teaching,FALSE,Chips & Eggs,193,180,13,6.7,"4,500","810,000","364,770","24,570","445,230",0,0,15.4,0,0,0,0,0,0,67.5,290,0,0,0
2024-04-22,Monday,Sem1_Teaching,FALSE,Rolex,368,292,76,20.7,"2,500","730,000","349,600","72,200","380,400",0,0,0,0,0,0,0,0,0,0,368,44.2,18.4,14.7
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Posho & Beans,365,320,45,12.3,"3,000","960,000","492,750","60,750","467,250",91.2,54.8,7.3,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,290,251,39,13.4,"4,000","1,004,000","580,000","78,000","424,000",0,0,8.7,116,29,0,0,0,0,0,0,0,0,0
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Rice & Chicken,208,196,12,5.8,"6,000","1,176,000","686,400","39,600","489,600",0,0,8.3,0,0,41.6,37.4,0,0,0,0,0,0,0
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),190,174,16,8.4,"3,500","609,000","319,200","26,880","289,800",0,0,0,66.5,0,0,0,28.5,9.5,0,0,0,0,0
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,190,170,20,10.5,"4,500","765,000","359,100","37,800","405,900",0,0,15.2,0,0,0,0,0,0,66.5,285,0,0,0
2024-04-23,Tuesday,Sem1_Teaching,FALSE,Rolex,388,309,79,20.4,"2,500","772,500","368,600","75,050","403,900",0,0,0,0,0,0,0,0,0,0,388,46.6,19.4,15.5
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,379,305,74,19.5,"3,000","915,000","511,650","99,900","403,350",94.8,56.9,7.6,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,305,265,40,13.1,"4,000","1,060,000","610,000","80,000","450,000",0,0,9.2,122,30.5,0,0,0,0,0,0,0,0,0
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,206,183,23,11.2,"6,000","1,098,000","679,800","75,900","418,200",0,0,8.2,0,0,41.2,37.1,0,0,0,0,0,0,0
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),193,178,15,7.8,"3,500","623,000","324,240","25,200","298,760",0,0,0,67.5,0,0,0,28.9,9.7,0,0,0,0,0
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,212,193,19,9.0,"4,500","868,500","400,680","35,910","467,820",0,0,17,0,0,0,0,0,0,74.2,318,0,0,0
2024-04-24,Wednesday,Sem1_Teaching,FALSE,Rolex,415,394,21,5.1,"2,500","985,000","394,250","19,950","590,750",0,0,0,0,0,0,0,0,0,0,415,49.8,20.8,16.6
2024-04-25,Thursday,Sem1_Teaching,FALSE,Posho & Beans,332,291,41,12.3,"3,000","873,000","448,200","55,350","424,800",83,49.8,6.6,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,264,258,6,2.3,"4,000","1,032,000","528,000","12,000","504,000",0,0,7.9,105.6,26.4,0,0,0,0,0,0,0,0,0
2024-04-25,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,239,188,51,21.3,"6,000","1,128,000","788,700","168,300","339,300",0,0,9.6,0,0,47.8,43,0,0,0,0,0,0,0
2024-04-25,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),187,180,7,3.7,"3,500","630,000","314,160","11,760","315,840",0,0,0,65.5,0,0,0,28.1,9.3,0,0,0,0,0
2024-04-25,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,187,167,20,10.7,"4,500","751,500","353,430","37,800","398,070",0,0,15,0,0,0,0,0,0,65.5,280,0,0,0
2024-04-25,Thursday,Sem1_Teaching,FALSE,Rolex,433,340,93,21.5,"2,500","850,000","411,350","88,350","438,650",0,0,0,0,0,0,0,0,0,0,433,52,21.7,17.3
2024-04-26,Friday,Sem1_Teaching,FALSE,Posho & Beans,309,259,50,16.2,"3,000","777,000","417,150","67,500","359,850",77.2,46.4,6.2,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,258,251,7,2.7,"4,000","1,004,000","516,000","14,000","488,000",0,0,7.7,103.2,25.8,0,0,0,0,0,0,0,0,0
2024-04-26,Friday,Sem1_Teaching,FALSE,Rice & Chicken,203,177,26,12.8,"6,000","1,062,000","669,900","85,800","392,100",0,0,8.1,0,0,40.6,36.5,0,0,0,0,0,0,0
2024-04-26,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),164,155,9,5.5,"3,500","542,500","275,520","15,120","266,980",0,0,0,57.4,0,0,0,24.6,8.2,0,0,0,0,0
2024-04-26,Friday,Sem1_Teaching,FALSE,Chips & Eggs,163,154,9,5.5,"4,500","693,000","308,070","17,010","384,930",0,0,13,0,0,0,0,0,0,57,244,0,0,0
2024-04-26,Friday,Sem1_Teaching,FALSE,Rolex,308,276,32,10.4,"2,500","690,000","292,600","30,400","397,400",0,0,0,0,0,0,0,0,0,0,308,37,15.4,12.3
2024-04-27,Saturday,Sem1_Teaching,TRUE,Posho & Beans,99,79,20,20.2,"3,000","237,000","133,650","27,000","103,350",24.8,14.8,2,0,0,0,0,0,0,0,0,0,0,0
2024-04-27,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,76,69,7,9.2,"4,000","276,000","152,000","14,000","124,000",0,0,2.3,30.4,7.6,0,0,0,0,0,0,0,0,0
2024-04-27,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,63,58,5,7.9,"6,000","348,000","207,900","16,500","140,100",0,0,2.5,0,0,12.6,11.3,0,0,0,0,0,0,0
2024-04-27,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),49,41,8,16.3,"3,500","143,500","82,320","13,440","61,180",0,0,0,17.1,0,0,0,7.3,2.5,0,0,0,0,0
2024-04-27,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,60,56,4,6.7,"4,500","252,000","113,400","7,560","138,600",0,0,4.8,0,0,0,0,0,0,21,90,0,0,0
2024-04-27,Saturday,Sem1_Teaching,TRUE,Rolex,115,104,11,9.6,"2,500","260,000","109,250","10,450","150,750",0,0,0,0,0,0,0,0,0,0,115,13.8,5.8,4.6
2024-04-28,Sunday,Sem1_Teaching,TRUE,Posho & Beans,113,102,11,9.7,"3,000","306,000","152,550","14,850","153,450",28.2,16.9,2.3,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,Sunday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,79,62,17,21.5,"4,000","248,000","158,000","34,000","90,000",0,0,2.4,31.6,7.9,0,0,0,0,0,0,0,0,0
2024-04-28,Sunday,Sem1_Teaching,TRUE,Rice & Chicken,70,54,16,22.9,"6,000","324,000","231,000","52,800","93,000",0,0,2.8,0,0,14,12.6,0,0,0,0,0,0,0
2024-04-28,Sunday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),58,51,7,12.1,"3,500","178,500","97,440","11,760","81,060",0,0,0,20.3,0,0,0,8.7,2.9,0,0,0,0,0
2024-04-28,Sunday,Sem1_Teaching,TRUE,Chips & Eggs,65,61,4,6.2,"4,500","274,500","122,850","7,560","151,650",0,0,5.2,0,0,0,0,0,0,22.8,98,0,0,0
2024-04-28,Sunday,Sem1_Teaching,TRUE,Rolex,131,111,20,15.3,"2,500","277,500","124,450","19,000","153,050",0,0,0,0,0,0,0,0,0,0,131,15.7,6.6,5.2
2024-04-29,Monday,Sem1_Teaching,FALSE,Posho & Beans,368,316,52,14.1,"3,000","948,000","496,800","70,200","451,200",92,55.2,7.4,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,Monday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,278,251,27,9.7,"4,000","1,004,000","556,000","54,000","448,000",0,0,8.3,111.2,27.8,0,0,0,0,0,0,0,0,0
2024-04-29,Monday,Sem1_Teaching,FALSE,Rice & Chicken,236,230,6,2.5,"6,000","1,380,000","778,800","19,800","601,200",0,0,9.4,0,0,47.2,42.5,0,0,0,0,0,0,0
2024-04-29,Monday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),189,163,26,13.8,"3,500","570,500","317,520","43,680","252,980",0,0,0,66.1,0,0,0,28.3,9.5,0,0,0,0,0
2024-04-29,Monday,Sem1_Teaching,FALSE,Chips & Eggs,196,181,15,7.7,"4,500","814,500","370,440","28,350","444,060",0,0,15.7,0,0,0,0,0,0,68.6,294,0,0,0
2024-04-29,Monday,Sem1_Teaching,FALSE,Rolex,379,303,76,20.1,"2,500","757,500","360,050","72,200","397,450",0,0,0,0,0,0,0,0,0,0,379,45.5,18.9,15.2
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Posho & Beans,339,283,56,16.5,"3,000","849,000","457,650","75,600","391,350",84.8,50.9,6.8,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,268,221,47,17.5,"4,000","884,000","536,000","94,000","348,000",0,0,8,107.2,26.8,0,0,0,0,0,0,0,0,0
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Rice & Chicken,199,155,44,22.1,"6,000","930,000","656,700","145,200","273,300",0,0,8,0,0,39.8,35.8,0,0,0,0,0,0,0
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),197,170,27,13.7,"3,500","595,000","330,960","45,360","264,040",0,0,0,68.9,0,0,0,29.5,9.9,0,0,0,0,0
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Chips & Eggs,195,178,17,8.7,"4,500","801,000","368,550","32,130","432,450",0,0,15.6,0,0,0,0,0,0,68.2,292,0,0,0
2024-04-30,Tuesday,Sem1_Teaching,FALSE,Rolex,377,365,12,3.2,"2,500","912,500","358,150","11,400","554,350",0,0,0,0,0,0,0,0,0,0,377,45.2,18.9,15.1
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Posho & Beans,425,339,86,20.2,"3,000","1,017,000","573,750","116,100","443,250",106.2,63.8,8.5,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,316,302,14,4.4,"4,000","1,208,000","632,000","28,000","576,000",0,0,9.5,126.4,31.6,0,0,0,0,0,0,0,0,0
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Rice & Chicken,275,240,35,12.7,"6,000","1,440,000","907,500","115,500","532,500",0,0,11,0,0,55,49.5,0,0,0,0,0,0,0
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),211,171,40,19.0,"3,500","598,500","354,480","67,200","244,020",0,0,0,73.8,0,0,0,31.6,10.6,0,0,0,0,0
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Chips & Eggs,252,208,44,17.5,"4,500","936,000","476,280","83,160","459,720",0,0,20.2,0,0,0,0,0,0,88.2,378,0,0,0
2024-05-01,Wednesday,Sem1_Teaching,FALSE,Rolex,500,454,46,9.2,"2,500","1,135,000","475,000","43,700","660,000",0,0,0,0,0,0,0,0,0,0,500,60,25,20
2024-05-02,Thursday,Sem1_Teaching,FALSE,Posho & Beans,411,362,49,11.9,"3,000","1,086,000","554,850","66,150","531,150",102.8,61.6,8.2,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,Thursday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,304,247,57,18.8,"4,000","988,000","608,000","114,000","380,000",0,0,9.1,121.6,30.4,0,0,0,0,0,0,0,0,0
2024-05-02,Thursday,Sem1_Teaching,FALSE,Rice & Chicken,238,194,44,18.5,"6,000","1,164,000","785,400","145,200","378,600",0,0,9.5,0,0,47.6,42.8,0,0,0,0,0,0,0
2024-05-02,Thursday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),218,185,33,15.1,"3,500","647,500","366,240","55,440","281,260",0,0,0,76.3,0,0,0,32.7,10.9,0,0,0,0,0
2024-05-02,Thursday,Sem1_Teaching,FALSE,Chips & Eggs,209,203,6,2.9,"4,500","913,500","395,010","11,340","518,490",0,0,16.7,0,0,0,0,0,0,73.1,314,0,0,0
2024-05-02,Thursday,Sem1_Teaching,FALSE,Rolex,495,477,18,3.6,"2,500","1,192,500","470,250","17,100","722,250",0,0,0,0,0,0,0,0,0,0,495,59.4,24.8,19.8
2024-05-03,Friday,Sem1_Teaching,FALSE,Posho & Beans,375,305,70,18.7,"3,000","915,000","506,250","94,500","408,750",93.8,56.2,7.5,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,Friday,Sem1_Teaching,FALSE,Matooke & Groundnut Stew,268,249,19,7.1,"4,000","996,000","536,000","38,000","460,000",0,0,8,107.2,26.8,0,0,0,0,0,0,0,0,0
2024-05-03,Friday,Sem1_Teaching,FALSE,Rice & Chicken,223,180,43,19.3,"6,000","1,080,000","735,900","141,900","344,100",0,0,8.9,0,0,44.6,40.1,0,0,0,0,0,0,0
2024-05-03,Friday,Sem1_Teaching,FALSE,Katogo (Offal+Matoke),187,154,33,17.6,"3,500","539,000","314,160","55,440","224,840",0,0,0,65.5,0,0,0,28.1,9.3,0,0,0,0,0
2024-05-03,Friday,Sem1_Teaching,FALSE,Chips & Eggs,184,163,21,11.4,"4,500","733,500","347,760","39,690","385,740",0,0,14.7,0,0,0,0,0,0,64.4,276,0,0,0
2024-05-03,Friday,Sem1_Teaching,FALSE,Rolex,398,356,42,10.6,"2,500","890,000","378,100","39,900","511,900",0,0,0,0,0,0,0,0,0,0,398,47.8,19.9,15.9
2024-05-04,Saturday,Sem1_Teaching,TRUE,Posho & Beans,96,91,5,5.2,"3,000","273,000","129,600","6,750","143,400",24,14.4,1.9,0,0,0,0,0,0,0,0,0,0,0
2024-05-04,Saturday,Sem1_Teaching,TRUE,Matooke & Groundnut Stew,80,64,16,20.0,"4,000","256,000","160,000","32,000","96,000",0,0,2.4,32,8,0,0,0,0,0,0,0,0,0
2024-05-04,Saturday,Sem1_Teaching,TRUE,Rice & Chicken,71,68,3,4.2,"6,000","408,000","234,300","9,900","173,700",0,0,2.8,0,0,14.2,12.8,0,0,0,0,0,0,0
2024-05-04,Saturday,Sem1_Teaching,TRUE,Katogo (Offal+Matoke),57,53,4,7.0,"3,500","185,500","95,760","6,720","89,740",0,0,0,19.9,0,0,0,8.5,2.9,0,0,0,0,0
2024-05-04,Saturday,Sem1_Teaching,TRUE,Chips & Eggs,61,54,7,11.5,"4,500","243,000","115,290","13,230","127,710",0,0,4.9,0,0,0,0,0,0,21.3,92,0,0,0
2024-05-04,Saturday,Sem1_Teaching,TRUE,Rolex,110,94,16,14.5,"2,500","235,000","104,500","15,200","130,500",0,0,0,0,0,0,0,0,0,0,110,13.2,5.5,4.4
2024-05-05,Sunday,Sem1_Exams,TRUE,Posho & Beans,76,63,13,17.1,"3,000","189,000","102,600","17,550","86,400",19,11.4,1.5,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,Sunday,Sem1_Exams,TRUE,Matooke & Groundnut Stew,65,57,8,12.3,"4,000","228,000","130,000","16,000","98,000",0,0,1.9,26,6.5,0,0,0,0,0,0,0,0,0
2024-05-05,Sunday,Sem1_Exams,TRUE,Rice & Chicken,45,37,8,17.8,"6,000","222,000","148,500","26,400","73,500",0,0,1.8,0,0,9,8.1,0,0,0,0,0,0,0
2024-05-05,Sunday,Sem1_Exams,TRUE,Katogo (Offal+Matoke),41,32,9,22.0,"3,500","112,000","68,880","15,120","43,120",0,0,0,14.3,0,0,0,6.1,2.1,0,0,0,0,0
2024-05-05,Sunday,Sem1_Exams,TRUE,Chips & Eggs,48,42,6,12.5,"4,500","189,000","90,720","11,340","98,280",0,0,3.8,0,0,0,0,0,0,16.8,72,0,0,0
2024-05-05,Sunday,Sem1_Exams,TRUE,Rolex,89,79,10,11.2,"2,500","197,500","84,550","9,500","112,950",0,0,0,0,0,0,0,0,0,0,89,10.7,4.5,3.6
2024-05-06,Monday,Sem1_Exams,FALSE,Posho & Beans,279,237,42,15.1,"3,000","711,000","376,650","56,700","334,350",69.8,41.9,5.6,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,Monday,Sem1_Exams,FALSE,Matooke & Groundnut Stew,217,193,24,11.1,"4,000","772,000","434,000","48,000","338,000",0,0,6.5,86.8,21.7,0,0,0,0,0,0,0,0,0
2024-05-06,Monday,Sem1_Exams,FALSE,Rice & Chicken,157,150,7,4.5,"6,000","900,000","518,100","23,100","381,900",0,0,6.3,0,0,31.4,28.3,0,0,0,0,0,0,0
2024-05-06,Monday,Sem1_Exams,FALSE,Katogo (Offal+Matoke),143,130,13,9.1,"3,500","455,000","240,240","21,840","214,760",0,0,0,50,0,0,0,21.4,7.2,0,0,0,0,0
2024-05-06,Monday,Sem1_Exams,FALSE,Chips & Eggs,160,152,8,5.0,"4,500","684,000","302,400","15,120","381,600",0,0,12.8,0,0,0,0,0,0,56,240,0,0,0
2024-05-06,Monday,Sem1_Exams,FALSE,Rolex,312,295,17,5.4,"2,500","737,500","296,400","16,150","441,100",0,0,0,0,0,0,0,0,0,0,312,37.4,15.6,12.5
2024-05-07,Tuesday,Sem1_Exams,FALSE,Posho & Beans,272,249,23,8.5,"3,000","747,000","367,200","31,050","379,800",68,40.8,5.4,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,Tuesday,Sem1_Exams,FALSE,Matooke & Groundnut Stew,214,199,15,7.0,"4,000","796,000","428,000","30,000","368,000",0,0,6.4,85.6,21.4,0,0,0,0,0,0,0,0,0
2024-05-07,Tuesday,Sem1_Exams,FALSE,Rice & Chicken,153,146,7,4.6,"6,000","876,000","504,900","23,100","371,100",0,0,6.1,0,0,30.6,27.5,0,0,0,0,0,0,0
2024-05-07,Tuesday,Sem1_Exams,FALSE,Katogo (Offal+Matoke),145,113,32,22.1,"3,500","395,500","243,600","53,760","151,900",0,0,0,50.8,0,0,0,21.8,7.2,0,0,0,0,0
2024-05-07,Tuesday,Sem1_Exams,FALSE,Chips & Eggs,159,128,31,19.5,"4,500","576,000","300,510","58,590","275,490",0,0,12.7,0,0,0,0,0,0,55.6,238,0,0,0
2024-05-07,Tuesday,Sem1_Exams,FALSE,Rolex,290,269,21,7.2,"2,500","672,500","275,500","19,950","397,000",0,0,0,0,0,0,0,0,0,0,290,34.8,14.5,11.6
2024-05-08,Wednesday,Sem1_Exams,FALSE,Posho & Beans,244,230,14,5.7,"3,000","690,000","329,400","18,900","360,600",61,36.6,4.9,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,Wednesday,Sem1_Exams,FALSE,Matooke & Groundnut Stew,223,196,27,12.1,"4,000","784,000","446,000","54,000","338,000",0,0,6.7,89.2,22.3,0,0,0,0,0,0,0,0,0
2024-05-08,Wednesday,Sem1_Exams,FALSE,Rice & Chicken,148,123,25,16.9,"6,000","738,000","488,400","82,500","249,600",0,0,5.9,0,0,29.6,26.6,0,0,0,0,0,0,0
2024-05-08,Wednesday,Sem1_Exams,FALSE,Katogo (Offal+Matoke),138,134,4,2.9,"3,500","469,000","231,840","6,720","237,160",0,0,0,48.3,0,0,0,20.7,6.9,0,0,0,0,0
2024-05-08,Wednesday,Sem1_Exams,FALSE,Chips & Eggs,153,127,26,17.0,"4,500","571,500","289,170","49,140","282,330",0,0,12.2,0,0,0,0,0,0,53.5,230,0,0,0
2024-05-08,Wednesday,Sem1_Exams,FALSE,Rolex,308,273,35,11.4,"2,500","682,500","292,600","33,250","389,900",0,0,0,0,0,0,0,0,0,0,308,37,15.4,12.3
2024-05-09,Thursday,Sem1_Exams,FALSE,Posho & Beans,277,221,56,20.2,"3,000","663,000","373,950","75,600","289,050",69.2,41.5,5.5,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,Thursday,Sem1_Exams,FALSE,Matooke & Groundnut Stew,220,195,25,11.4,"4,000","780,000","440,000","50,000","340,000",0,0,6.6,88,22,0,0,0,0,0,0,0,0,0
